HOUSEID,localminute,use,air1,air2,air3,airwindowunit1,aquarium1,bathroom1,bathroom2,bedroom1,bedroom2,bedroom3,bedroom4,bedroom5,car1,clotheswasher1,clotheswasher_dryg1,diningroom1,diningroom2,dishwasher1,disposal1,drye1,dryg1,freezer1,furnace1,furnace2,garage1,garage2,gen,heater1,housefan1,icemaker1,jacuzzi1,kitchen1,kitchen2,kitchenapp1,kitchenapp2,lights_plugs1,lights_plugs2,lights_plugs3,lights_plugs4,lights_plugs5,lights_plugs6,livingroom1,livingroom2,microwave1,office1,outsidelights_plugs1,outsidelights_plugs2,oven1,oven2,pool1,pool2,poollight1,poolpump1,pump1,range1,refrigerator1,refrigerator2,security1,shed1,sprinkler1,subpanel1,subpanel2,unknown1,unknown2,unknown3,unknown4,utilityroom1,venthood1,waterheater1,waterheater2,winecooler1
3.5,41487.85278,5.253966667,2.954733333,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,0,#DIV/0!,0.03404,0.1037875,#DIV/0!,#DIV/0!,#DIV/0!,0.9729,0.0066125,#DIV/0!,#DIV/0!,#DIV/0!,0.092,0,0.012458333,0.0069,#DIV/0!,0.64515,#DIV/0!,#DIV/0!,#DIV/0!,-0.01035,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,0.0698625,0.001725,0.00805,0.00345,0.17135,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,0.328325,#DIV/0!,0.002683333,0.08395,0.02875,#DIV/0!,0.0071875,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,0.12305,#DIV/0!,#DIV/0!,#DIV/0!,0.02645,1.487525,#DIV/0!,0,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,,
3.5,41487.85347,5.642283333,2.939016667,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,0,#DIV/0!,0.03427,0.1026375,#DIV/0!,#DIV/0!,#DIV/0!,1.57435,0.006325,#DIV/0!,#DIV/0!,#DIV/0!,0.092383333,0,0.012841667,0.0069,#DIV/0!,0.644575,#DIV/0!,#DIV/0!,#DIV/0!,-0.010733333,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,0.069575,0.001725,0.00805,0.00345,0.1702,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,0.3266,#DIV/0!,0.002683333,0.08395,0.0276,#DIV/0!,0.0083375,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,0.12535,#DIV/0!,#DIV/0!,#DIV/0!,0.02645,2.67375,#DIV/0!,0,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,,
3.5,41487.85417,5.849283333,2.926558333,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,0,#DIV/0!,0.03427,0.1020625,#DIV/0!,#DIV/0!,#DIV/0!,1.93315,0.0060375,#DIV/0!,#DIV/0!,#DIV/0!,0.069766667,0,0.01265,0.00575,#DIV/0!,0.643616667,#DIV/0!,#DIV/0!,#DIV/0!,-0.010925,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,0.0692875,0.001725,0.00805,0.00345,0.1702,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,0.3243,#DIV/0!,0.003833333,0.08395,0.0276,#DIV/0!,0.008625,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,0.1219,#DIV/0!,#DIV/0!,#DIV/0!,0.02645,3.349375,#DIV/0!,0,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,,
3.5,41487.85486,5.848708333,2.922725,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,0,#DIV/0!,0.03404,0.101775,#DIV/0!,#DIV/0!,#DIV/0!,1.94235,0.0060375,#DIV/0!,#DIV/0!,#DIV/0!,0.069766667,0,0.01265,0.00575,#DIV/0!,0.643041667,#DIV/0!,#DIV/0!,#DIV/0!,-0.010925,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,0.0692875,0.001725,0.00805,0.00345,0.16905,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,0.3217125,#DIV/0!,0.002683333,0.08395,0.0276,#DIV/0!,0.008625,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,0.1216125,#DIV/0!,#DIV/0!,#DIV/0!,0.02645,3.368925,#DIV/0!,0,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,,
3.5,41487.85556,5.842766667,2.917358333,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,0,#DIV/0!,0.03404,0.1014875,#DIV/0!,#DIV/0!,#DIV/0!,1.94465,0.0060375,#DIV/0!,#DIV/0!,#DIV/0!,0.069766667,0,0.012841667,0.00575,#DIV/0!,0.642466667,#DIV/0!,#DIV/0!,#DIV/0!,-0.010925,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,0.0692875,0.001725,0.00805,0.00345,0.1679,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,0.3222875,#DIV/0!,0.003833333,0.08395,0.0276,#DIV/0!,0.008625,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,0.1216125,#DIV/0!,#DIV/0!,#DIV/0!,0.02645,3.3695,#DIV/0!,0,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,,
3.5,41487.85625,5.835291667,2.916208333,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,0,#DIV/0!,0.03404,0.101775,#DIV/0!,#DIV/0!,#DIV/0!,1.9455125,0.0060375,#DIV/0!,#DIV/0!,#DIV/0!,0.069766667,0,0.01265,0.00575,#DIV/0!,0.643041667,#DIV/0!,#DIV/0!,#DIV/0!,-0.010925,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,0.0692875,0.001725,0.00805,0.00345,0.1679,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,0.3199875,#DIV/0!,0.003833333,0.08395,0.0276,#DIV/0!,0.008625,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,0.121325,#DIV/0!,#DIV/0!,#DIV/0!,0.02645,3.360875,#DIV/0!,0,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,,
3.5,41487.85694,5.833183333,2.914866667,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,0,#DIV/0!,0.03404,0.1014875,#DIV/0!,#DIV/0!,#DIV/0!,1.9483875,0.0060375,#DIV/0!,#DIV/0!,#DIV/0!,0.069766667,0,0.01265,0.00575,#DIV/0!,0.642083333,#DIV/0!,#DIV/0!,#DIV/0!,-0.010925,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,0.069575,0.001725,0.00805,0.00345,0.16675,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,0.3245875,#DIV/0!,0.002683333,0.08395,0.0276,#DIV/0!,0.008625,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,0.1242,#DIV/0!,#DIV/0!,#DIV/0!,0.02645,3.341325,#DIV/0!,0,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,,
3.5,41487.85764,6.030025,2.967958333,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,0,#DIV/0!,0.03404,0.1014875,#DIV/0!,#DIV/0!,#DIV/0!,1.9581625,0.006325,#DIV/0!,#DIV/0!,#DIV/0!,0.092,0,0.013416667,0.0069,#DIV/0!,0.641891667,#DIV/0!,#DIV/0!,#DIV/0!,-0.011691667,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,0.0713,0.001725,0.00805,0.00345,0.16675,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,0.3240125,#DIV/0!,0.002683333,0.0851,0.0276,#DIV/0!,0.0089125,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,0.1250625,#DIV/0!,#DIV/0!,#DIV/0!,0.02645,3.69955,#DIV/0!,0,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,,
3.5,41487.85833,5.6626,2.85545,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,0,#DIV/0!,0.03404,0.101775,#DIV/0!,#DIV/0!,#DIV/0!,1.9598875,0.0066125,#DIV/0!,#DIV/0!,#DIV/0!,0.092,0,0.013033333,0.0069,#DIV/0!,0.6417,#DIV/0!,#DIV/0!,#DIV/0!,-0.01035,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,0.0744625,0.001725,0.00805,0.00345,0.1656,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,0.3188375,#DIV/0!,0.002683333,0.08395,0.0276,#DIV/0!,0.008625,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,0.121325,#DIV/0!,#DIV/0!,#DIV/0!,0.02645,2.980225,#DIV/0!,0,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,,
3.5,41487.85903,5.841616667,2.907775,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,0,#DIV/0!,0.03427,0.1012,#DIV/0!,#DIV/0!,#DIV/0!,1.9598875,0.0066125,#DIV/0!,#DIV/0!,#DIV/0!,0.091616667,0,0.013225,0.007475,#DIV/0!,0.64055,#DIV/0!,#DIV/0!,#DIV/0!,-0.010925,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,0.074175,0.001725,0.00805,0.00345,0.16675,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,0.316825,#DIV/0!,0.002683333,0.08395,0.0276,#DIV/0!,0.008625,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,0.1216125,#DIV/0!,#DIV/0!,#DIV/0!,0.02645,3.334425,#DIV/0!,0,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,,
3.5,41487.85972,5.837783333,2.904516667,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,0,#DIV/0!,0.03427,0.1012,#DIV/0!,#DIV/0!,#DIV/0!,1.957875,0.006325,#DIV/0!,#DIV/0!,#DIV/0!,0.092,0,0.013033333,0.00805,#DIV/0!,0.640358333,#DIV/0!,#DIV/0!,#DIV/0!,-0.011116667,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,0.074175,0.001725,0.00805,0.00345,0.16675,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,0.3176875,#DIV/0!,0.002683333,0.08395,0.0276,#DIV/0!,0.008625,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,0.121325,#DIV/0!,#DIV/0!,#DIV/0!,0.02645,3.333275,#DIV/0!,0,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,,
3.5,41487.86042,5.786033333,2.901258333,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,0,#DIV/0!,0.03427,0.1012,#DIV/0!,#DIV/0!,#DIV/0!,1.95155,0.0060375,#DIV/0!,#DIV/0!,#DIV/0!,0.03105,0,0.012458333,0.005175,#DIV/0!,0.640358333,#DIV/0!,#DIV/0!,#DIV/0!,-0.011308333,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,0.0744625,0.001725,0.00805,0.00345,0.1679,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,0.317975,#DIV/0!,0.00345,0.08395,0.02875,#DIV/0!,0.0083375,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,0.121325,#DIV/0!,#DIV/0!,#DIV/0!,0.02645,3.332125,#DIV/0!,0,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,,
3.5,41487.86111,5.762075,2.900875,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,0,#DIV/0!,0.03427,0.1012,#DIV/0!,#DIV/0!,#DIV/0!,1.9518375,0.0069,#DIV/0!,#DIV/0!,#DIV/0!,0.008816667,0,0.012458333,0.00345,#DIV/0!,0.640358333,#DIV/0!,#DIV/0!,#DIV/0!,-0.0115,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,0.074175,0.001725,0.007475,0.00345,0.16905,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,0.3194125,#DIV/0!,0.00345,0.08395,0.02875,#DIV/0!,0.00805,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,0.121325,#DIV/0!,#DIV/0!,#DIV/0!,0.02645,3.335,#DIV/0!,0,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,,
3.5,41487.86181,5.781625,2.903175,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,0,#DIV/0!,0.03427,0.1012,#DIV/0!,#DIV/0!,#DIV/0!,1.9541375,0.0060375,#DIV/0!,#DIV/0!,#DIV/0!,0.019166667,0,0.012458333,0.0046,#DIV/0!,0.640358333,#DIV/0!,#DIV/0!,#DIV/0!,-0.008241667,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,0.0744625,0.001725,0.00805,0.00345,0.1679,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,0.319125,#DIV/0!,0.00345,0.08395,0.02875,#DIV/0!,0.0083375,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,0.121325,#DIV/0!,#DIV/0!,#DIV/0!,0.02645,3.36835,#DIV/0!,0,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,,
3.5,41487.8625,5.708216667,2.902025,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,0,#DIV/0!,0.03427,0.1012,#DIV/0!,#DIV/0!,#DIV/0!,1.960175,0.0069,#DIV/0!,#DIV/0!,#DIV/0!,0.00345,0,0.0115,0.00345,#DIV/0!,0.641125,#DIV/0!,#DIV/0!,#DIV/0!,-0.007475,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,0.02185,0.001725,0.007475,0.00345,0.16675,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,0.323725,#DIV/0!,0.00345,0.08395,0.02875,#DIV/0!,0.00805,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,0.121325,#DIV/0!,#DIV/0!,#DIV/0!,0.02645,3.382725,#DIV/0!,0,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,,
3.5,41487.86319,5.734666667,2.901258333,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,0,#DIV/0!,0.03427,0.1012,#DIV/0!,#DIV/0!,#DIV/0!,1.962475,0.0060375,#DIV/0!,#DIV/0!,#DIV/0!,0.08855,0,0.011883333,0.0069,#DIV/0!,0.64055,#DIV/0!,#DIV/0!,#DIV/0!,-0.007091667,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,0.0129375,0.001725,0.00805,0.00345,0.1656,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,0.322575,#DIV/0!,0.003833333,0.08395,0.0276,#DIV/0!,0.008625,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,0.1210375,#DIV/0!,#DIV/0!,#DIV/0!,0.02645,3.389625,#DIV/0!,0,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,,
3.5,41487.86389,5.934,2.894933333,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,0,#DIV/0!,0.0345,0.1012,#DIV/0!,#DIV/0!,#DIV/0!,1.963625,0.0060375,#DIV/0!,#DIV/0!,#DIV/0!,0.402116667,0,0.013225,0.0207,#DIV/0!,0.6394,#DIV/0!,#DIV/0!,#DIV/0!,-0.005941667,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,0.01265,0.001725,0.0092,0.00345,0.1656,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,0.321425,#DIV/0!,0.0046,0.08395,0.0276,#DIV/0!,0.010925,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,0.12075,#DIV/0!,#DIV/0!,#DIV/0!,0.02645,3.54545,#DIV/0!,0,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,,
3.5,41487.86458,5.908316667,2.889375,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,0,#DIV/0!,0.0345,0.0876875,#DIV/0!,#DIV/0!,#DIV/0!,1.9575875,0.0066125,#DIV/0!,#DIV/0!,#DIV/0!,0.400583333,0,0.013608333,0.020125,#DIV/0!,0.6394,#DIV/0!,#DIV/0!,#DIV/0!,-0.005941667,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,0.01265,0.001725,0.0092,0.00345,0.1656,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,0.3182625,#DIV/0!,0.0046,0.08395,0.0276,#DIV/0!,0.010925,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,0.1204625,#DIV/0!,#DIV/0!,#DIV/0!,0.02645,3.534525,#DIV/0!,0,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,,
3.5,41487.86528,5.929208333,2.888991667,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,0,#DIV/0!,0.0345,0.0853875,#DIV/0!,#DIV/0!,#DIV/0!,1.95385,0.0066125,#DIV/0!,#DIV/0!,#DIV/0!,0.399433333,0,0.0138,0.020125,#DIV/0!,0.639591667,#DIV/0!,#DIV/0!,#DIV/0!,-0.005558333,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,0.0123625,0.001725,0.0092,0.00345,0.1656,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,0.315675,#DIV/0!,0.0046,0.08395,0.0276,#DIV/0!,0.0112125,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,0.144325,#DIV/0!,#DIV/0!,#DIV/0!,0.02645,3.601225,#DIV/0!,0,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,,
3.5,41487.86597,5.9386,2.891291667,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,0,#DIV/0!,0.0345,0.0851,#DIV/0!,#DIV/0!,#DIV/0!,1.9351625,0.0066125,#DIV/0!,#DIV/0!,#DIV/0!,0.398666667,0,0.0138,0.020125,#DIV/0!,0.638441667,#DIV/0!,#DIV/0!,#DIV/0!,-0.002683333,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,0.0123625,0.001725,0.008625,0.00345,0.1656,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,0.3171125,#DIV/0!,0.0046,0.08395,0.0276,#DIV/0!,0.0112125,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,0.16675,#DIV/0!,#DIV/0!,#DIV/0!,0.02645,3.636875,#DIV/0!,0,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,,
3.5,41487.86667,5.932466667,2.885925,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,0,#DIV/0!,0.0345,0.0851,#DIV/0!,#DIV/0!,#DIV/0!,1.9104375,0.006325,#DIV/0!,#DIV/0!,#DIV/0!,0.397133333,0,0.013608333,0.018975,#DIV/0!,0.639208333,#DIV/0!,#DIV/0!,#DIV/0!,-0.002683333,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,0.0123625,0.001725,0.008625,0.00345,0.1656,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,0.3174,#DIV/0!,0.0046,0.08395,0.0276,#DIV/0!,0.010925,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,0.1745125,#DIV/0!,#DIV/0!,#DIV/0!,0.02645,3.6363,#DIV/0!,0,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,,
3.5,41487.86736,5.878991667,2.884391667,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,0,#DIV/0!,0.0345,0.0851,#DIV/0!,#DIV/0!,#DIV/0!,1.875075,0.0060375,#DIV/0!,#DIV/0!,#DIV/0!,0.396366667,0,0.013416667,0.020125,#DIV/0!,0.640166667,#DIV/0!,#DIV/0!,#DIV/0!,-0.002683333,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,0.0123625,0.001725,0.008625,0.00345,0.16675,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,0.3174,#DIV/0!,0.0046,0.08395,0.02875,#DIV/0!,0.0112125,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,0.1670375,#DIV/0!,#DIV/0!,#DIV/0!,0.02645,3.609275,#DIV/0!,0,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,,
3.5,41487.86806,5.859058333,2.883433333,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,0,#DIV/0!,0.0345,0.0851,#DIV/0!,#DIV/0!,#DIV/0!,1.8310875,0.0060375,#DIV/0!,#DIV/0!,#DIV/0!,0.395983333,0,0.013416667,0.020125,#DIV/0!,0.640166667,#DIV/0!,#DIV/0!,#DIV/0!,-0.002683333,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,0.012075,0.001725,0.0092,0.00345,0.16675,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,0.3174,#DIV/0!,0.0046,0.08395,0.02875,#DIV/0!,0.0115,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,0.1854375,#DIV/0!,#DIV/0!,#DIV/0!,0.02645,3.6455,#DIV/0!,0,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,,
3.5,41487.86875,6.217283333,2.990191667,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,0,#DIV/0!,0.03427,0.0851,#DIV/0!,#DIV/0!,#DIV/0!,1.78365,0.0060375,#DIV/0!,#DIV/0!,#DIV/0!,0.394833333,0,0.013991667,0.020125,#DIV/0!,0.639783333,#DIV/0!,#DIV/0!,#DIV/0!,-0.002875,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,0.012075,0.001725,0.0092,0.00345,0.16675,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,0.3142375,#DIV/0!,0.0046,0.08395,0.02875,#DIV/0!,0.0117875,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,0.1670375,#DIV/0!,#DIV/0!,#DIV/0!,0.02645,4.44935,#DIV/0!,0,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,,
3.5,41487.86944,5.495658333,2.768816667,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,0,#DIV/0!,0.03427,0.0851,#DIV/0!,#DIV/0!,#DIV/0!,1.7362125,0.0060375,#DIV/0!,#DIV/0!,#DIV/0!,0.39445,0,0.013608333,0.020125,#DIV/0!,0.639783333,#DIV/0!,#DIV/0!,#DIV/0!,-0.002491667,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,0.030475,0.001725,0.0092,0.00345,0.1679,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,0.316825,#DIV/0!,0.0046,0.08395,0.02875,#DIV/0!,0.0112125,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,0.176525,#DIV/0!,#DIV/0!,#DIV/0!,0.02645,2.96125,#DIV/0!,0,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,,
3.5,41487.87014,5.906783333,2.871358333,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,0,#DIV/0!,0.0345,0.0851,#DIV/0!,#DIV/0!,#DIV/0!,1.6850375,0.0060375,#DIV/0!,#DIV/0!,#DIV/0!,0.394833333,0,0.014375,0.020125,#DIV/0!,0.640933333,#DIV/0!,#DIV/0!,#DIV/0!,-0.002491667,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,0.03335,0.001725,0.008625,0.00345,0.16675,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,0.320275,#DIV/0!,0.0046,0.08395,0.02875,#DIV/0!,0.0117875,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,0.30015,#DIV/0!,#DIV/0!,#DIV/0!,0.02645,3.912875,#DIV/0!,0,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,,
3.5,41487.87083,5.813058333,2.873658333,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,0,#DIV/0!,0.0345,0.0851,#DIV/0!,#DIV/0!,#DIV/0!,1.642775,0.0060375,#DIV/0!,#DIV/0!,#DIV/0!,0.285966667,0,0.013991667,0.015525,#DIV/0!,0.641508333,#DIV/0!,#DIV/0!,#DIV/0!,-0.003066667,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,0.0322,0.001725,0.008625,0.00345,0.16675,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,0.3205625,#DIV/0!,0.004216667,0.08395,0.02875,#DIV/0!,0.010925,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,0.2969875,#DIV/0!,#DIV/0!,#DIV/0!,0.02645,3.857675,#DIV/0!,0,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,,
